"","Campaign.id","Date","Click.count"
"95",3001,"2018-09-02",80
"96",3001,"2018-09-03",75
"97",3001,"2018-09-04",1006
"98",3001,"2018-09-05",1737
"99",3001,"2018-09-06",1150
"100",3001,"2018-09-07",1117
"101",3001,"2018-09-08",1267
"102",3001,"2018-09-09",1293
"103",3001,"2018-09-10",1385
"104",3001,"2018-09-11",1427
"105",3001,"2018-09-12",1291
"106",3001,"2018-09-13",1320
"107",3001,"2018-09-14",1771
"108",3001,"2018-09-15",1571
"109",3001,"2018-09-16",1502
"110",3001,"2018-09-17",6638
"111",3001,"2018-09-18",2979
"112",3001,"2018-09-19",4086
"113",3001,"2018-09-20",4737
"114",3001,"2018-09-21",6942
"115",3001,"2018-09-22",12173
"116",3001,"2018-09-23",23619
"117",3001,"2018-09-24",11744
"118",3001,"2018-09-25",14811
"119",3001,"2018-09-26",15472
"120",3001,"2018-09-27",2423
"121",3001,"2018-09-28",26226
"122",3001,"2018-09-29",33686
"123",3001,"2018-09-30",709
"124",3001,"2018-10-01",1322
"125",3001,"2018-10-02",770
"126",3001,"2018-10-03",1111
"127",3001,"2018-10-04",819
"128",3001,"2018-10-05",2380
"129",3001,"2018-10-06",1822
"130",3001,"2018-10-07",2812
"131",3001,"2018-10-08",1987
"132",3001,"2018-10-09",2145
"133",3001,"2018-10-10",1927
"134",3001,"2018-10-11",2260
"135",3001,"2018-10-12",1748
"136",3001,"2018-10-13",2281
"137",3001,"2018-10-14",1894
"138",3001,"2018-10-15",1927
"139",3001,"2018-10-16",1939
"140",3001,"2018-10-17",1796
"141",3001,"2018-10-18",1909
"142",3001,"2018-10-19",1775
"143",3001,"2018-10-20",2119
"144",3001,"2018-10-21",1947
"145",3001,"2018-10-22",2022
"146",3001,"2018-10-23",1846
"147",3001,"2018-10-24",1246
"148",3001,"2018-10-25",790
"149",3001,"2018-10-26",740
"150",3001,"2018-10-27",768
"151",3001,"2018-10-28",711
"152",3001,"2018-10-29",208
"153",3001,"2018-10-30",47
"154",3001,"2018-10-31",342
"155",3001,"2018-11-01",1183
"156",3001,"2018-11-02",1210
"157",3001,"2018-11-03",1151
"158",3001,"2018-11-04",1036
"159",3001,"2018-11-05",1081
"160",3001,"2018-11-06",677
"161",3001,"2018-11-07",870
"162",3001,"2018-11-08",706
"163",3001,"2018-11-09",808
"164",3001,"2018-11-10",791
"165",3001,"2018-11-11",627
"166",3001,"2018-11-12",894
"167",3001,"2018-11-13",714
"168",3001,"2018-11-14",729
"169",3001,"2018-11-15",668
"170",3001,"2018-11-16",771
"171",3001,"2018-11-17",867
"172",3001,"2018-11-18",697
"173",3001,"2018-11-19",896
"174",3001,"2018-11-20",575
"175",3001,"2018-11-21",859
"176",3001,"2018-11-22",632
"177",3001,"2018-11-23",897
"178",3001,"2018-11-24",707
"179",3001,"2018-11-25",699
"180",3001,"2018-11-26",734
"181",3001,"2018-11-27",741
"182",3001,"2018-11-28",220
"183",3001,"2018-11-29",35
"184",3001,"2018-11-30",24
"185",3001,"2018-12-01",17
"186",3001,"2018-12-02",17
"187",3001,"2018-12-03",1027
"188",3001,"2018-12-04",549
"189",3001,"2018-12-05",638
"190",3001,"2018-12-06",593
"191",3001,"2018-12-07",863
"192",3001,"2018-12-08",757
"193",3001,"2018-12-09",565
"194",3001,"2018-12-10",709
"195",3001,"2018-12-11",707
"196",3001,"2018-12-12",611
"197",3001,"2018-12-13",613
"198",3001,"2018-12-14",763
"199",3001,"2018-12-15",711
"200",3001,"2018-12-16",767
"201",3001,"2018-12-17",763
"202",3001,"2018-12-18",757
"203",3001,"2018-12-19",729
"204",3001,"2018-12-20",771
"205",3001,"2018-12-21",776
"206",3001,"2018-12-22",779
"207",3001,"2018-12-23",728
"208",3001,"2018-12-24",821
"209",3001,"2018-12-25",789
"210",3001,"2018-12-26",793
"211",3001,"2018-12-27",702
"212",3001,"2018-12-28",730
"213",3001,"2018-12-29",753
"214",3001,"2018-12-30",26
"215",3001,"2018-12-31",21
"216",3001,"2019-01-01",17
"217",3001,"2019-01-02",15
"218",3001,"2019-01-03",11
"219",3001,"2019-01-04",1808
"220",3001,"2019-01-05",606
"221",3001,"2019-01-06",1571
"222",3001,"2019-01-07",1043
"223",3001,"2019-01-08",1372
"224",3001,"2019-01-09",1005
"225",3001,"2019-01-10",3100
"226",3001,"2019-01-11",2709
"227",3001,"2019-01-12",2925
"228",3001,"2019-01-13",3363
"229",3001,"2019-01-14",1417
"230",3001,"2019-01-15",1478
"231",3001,"2019-01-16",1405
"232",3001,"2019-01-17",1748
"233",3001,"2019-01-18",1598
"234",3001,"2019-01-19",1717
"235",3001,"2019-01-20",3304
"236",3001,"2019-01-21",737
"237",3001,"2019-01-22",397
"238",3001,"2019-01-23",5
"239",3001,"2019-01-24",5
"240",3001,"2019-01-25",473
"241",3001,"2019-01-26",4431
"242",3001,"2019-01-27",3903
"243",3001,"2019-01-28",4104
"244",3001,"2019-01-29",12547
"245",3001,"2019-01-30",4479
"246",3001,"2019-01-31",175
"247",3002,"2018-08-30",4
"248",3002,"2018-09-01",1
"249",3002,"2018-09-03",1
"250",3002,"2018-09-09",2
"251",3002,"2018-09-18",3
"252",3002,"2018-09-20",7
"253",3002,"2018-10-10",1
"254",3002,"2018-10-15",1
"255",3002,"2018-10-21",1
"256",3002,"2018-10-24",4
"257",3002,"2018-10-27",1
"258",3002,"2018-10-31",1
"259",3002,"2018-11-07",7
"260",3002,"2018-11-08",5
"261",3002,"2018-11-13",1
"262",3002,"2018-11-15",3
"263",3002,"2018-11-16",1
"264",3002,"2018-11-22",3
"265",3002,"2018-11-24",1
"266",3002,"2018-11-25",1
"267",3002,"2018-11-26",2
"268",3002,"2018-11-28",7
"269",3002,"2018-11-29",1
"270",3002,"2018-11-30",8
"271",3002,"2018-12-01",1
"272",3002,"2018-12-04",1
"273",3002,"2018-12-05",1
"274",3002,"2018-12-06",1
"275",3002,"2018-12-07",1
"276",3002,"2018-12-09",1
"277",3002,"2018-12-11",1
"278",3002,"2018-12-13",1
"279",3002,"2018-12-15",1
"280",3002,"2018-12-17",1
"281",3002,"2018-12-19",6
"282",3002,"2018-12-22",1
"283",3002,"2018-12-26",1
"284",3002,"2019-01-04",2
"285",3002,"2019-01-05",1
"286",3002,"2019-01-06",1
"287",3002,"2019-01-07",4
"288",3002,"2019-01-08",6
"289",3002,"2019-01-10",1
"290",3002,"2019-01-28",1
"291",3002,"2019-01-30",1
"292",3003,"2018-09-03",1
"293",3003,"2018-09-18",1
"294",3003,"2018-10-11",1
"295",3003,"2018-10-24",3
"296",3003,"2018-11-07",2
"297",3003,"2018-11-28",10
"298",3003,"2018-11-29",2
"299",3003,"2018-12-07",1
"300",3003,"2018-12-19",1
"301",3003,"2019-01-07",1
"302",3003,"2019-01-08",3
"303",3004,"2018-09-17",1
"304",3004,"2018-09-20",1
"305",3004,"2018-09-21",2
"306",3004,"2018-10-24",1
"307",3004,"2018-11-13",1
"308",3004,"2018-11-22",1
"309",3004,"2018-11-24",1
"310",3004,"2018-11-26",1
"311",3004,"2018-11-28",6
"312",3004,"2018-12-19",4
"313",3004,"2019-01-08",3
"314",3005,"2018-10-11",1
"315",3005,"2018-10-24",1
"316",3005,"2018-11-26",1
"317",3005,"2018-11-28",4
"318",3005,"2018-12-19",1
"319",3005,"2019-01-07",1
"320",3005,"2019-01-08",2
"321",3006,"2018-10-11",1
"322",3006,"2018-10-24",1
"323",3006,"2018-11-28",5
"324",3006,"2018-12-19",1
"325",3006,"2019-01-08",2
"326",3007,"2018-09-03",1
"327",3007,"2018-10-24",2
"328",3007,"2018-11-08",6
"329",3007,"2018-11-27",2
"330",3007,"2018-11-28",5
"331",3007,"2018-11-29",2
"332",3007,"2018-12-19",1
"333",3007,"2019-01-07",1
"334",3007,"2019-01-08",1
"335",6005,"2018-09-22",1
"336",6005,"2018-10-18",1
"337",6005,"2018-10-21",1
"338",6006,"2018-09-04",1
"339",6007,"2018-10-21",2
"340",6009,"2018-08-29",4857
"341",6009,"2018-08-30",1695
"342",6009,"2018-08-31",67
"343",6009,"2018-09-01",55
"344",6009,"2018-09-02",28
"345",6009,"2018-09-03",42
"346",6009,"2018-09-04",40
"347",6009,"2018-09-05",43
"348",6009,"2018-09-06",38
"349",6009,"2018-09-07",27
"350",6009,"2018-09-08",41
"351",6009,"2018-09-09",27
"352",6009,"2018-09-10",20
"353",6009,"2018-09-11",18
"354",6009,"2018-09-12",24
"355",6009,"2018-09-13",16
"356",6009,"2018-09-14",14
"357",6009,"2018-09-15",25
"358",6009,"2018-09-16",24
"359",6009,"2018-09-17",20
"360",6009,"2018-09-18",32
"361",6009,"2018-09-19",24
"362",6009,"2018-09-20",34
"363",6009,"2018-09-21",9
"364",6009,"2018-09-22",13
"365",6009,"2018-09-23",13
"366",6009,"2018-09-24",17
"367",6009,"2018-09-25",13
"368",6009,"2018-09-26",21
"369",6009,"2018-09-27",15
"370",6009,"2018-09-28",3
"371",6009,"2018-09-29",13
"372",6009,"2018-09-30",4
"373",6009,"2018-10-01",9
"374",6009,"2018-10-02",7
"375",6009,"2018-10-03",5
"376",6009,"2018-10-04",10
"377",6009,"2018-10-05",6
"378",6009,"2018-10-06",13
"379",6009,"2018-10-07",9
"380",6009,"2018-10-08",11
"381",6009,"2018-10-09",13
"382",6009,"2018-10-10",14
"383",6009,"2018-10-11",9
"384",6009,"2018-10-12",6
"385",6009,"2018-10-13",8
"386",6009,"2018-10-14",6
"387",6009,"2018-10-15",9
"388",6009,"2018-10-16",5
"389",6009,"2018-10-17",9
"390",6009,"2018-10-18",7
"391",6009,"2018-10-19",2
"392",6009,"2018-10-20",2
"393",6009,"2018-10-21",4
"394",6009,"2018-10-22",3
"395",6009,"2018-10-23",3
"396",6009,"2018-10-24",5
"397",6009,"2018-10-25",5
"398",6009,"2018-10-26",3
"399",6009,"2018-10-27",2
"400",6009,"2018-10-28",3
"401",6009,"2018-10-29",5
"402",6009,"2018-10-30",5
"403",6009,"2018-10-31",9
"404",6009,"2018-11-01",6
"405",6009,"2018-11-02",9
"406",6009,"2018-11-03",2
"407",6009,"2018-11-04",9
"408",6009,"2018-11-05",3
"409",6009,"2018-11-07",2
"410",6009,"2018-11-08",5
"411",6009,"2018-11-09",5
"412",6009,"2018-11-10",6
"413",6009,"2018-11-11",6
"414",6009,"2018-11-12",3
"415",6009,"2018-11-13",5
"416",6009,"2018-11-14",3
"417",6009,"2018-11-15",8
"418",6009,"2018-11-16",5
"419",6009,"2018-11-17",6
"420",6009,"2018-11-18",3
"421",6009,"2018-11-19",3
"422",6009,"2018-11-20",4
"423",6009,"2018-11-21",3
"424",6009,"2018-11-22",4
"425",6009,"2018-11-23",4
"426",6009,"2018-11-24",2
"427",6009,"2018-11-26",4
"428",6009,"2018-11-27",4
"429",6009,"2018-11-28",5
"430",6009,"2018-11-29",4
"431",6009,"2018-11-30",2
"432",6009,"2018-12-01",2
"433",6009,"2018-12-02",3
"434",6009,"2018-12-03",3
"435",6009,"2018-12-04",2
"436",6009,"2018-12-05",2
"437",6009,"2018-12-06",1
"438",6009,"2018-12-07",1
"439",6009,"2018-12-08",1
"440",6009,"2018-12-09",1
"441",6009,"2018-12-10",1
"442",6009,"2018-12-11",1
"443",6009,"2018-12-12",1
"444",6009,"2018-12-14",3
"445",6009,"2018-12-17",3
"446",6009,"2018-12-18",8
"447",6009,"2018-12-19",10
"448",6009,"2018-12-20",3
"449",6009,"2018-12-21",1
"450",6009,"2018-12-22",1
"451",6009,"2018-12-23",1
"452",6009,"2018-12-25",4
"453",6009,"2018-12-27",2
"454",6009,"2018-12-28",6
"455",6009,"2018-12-29",1
"456",6009,"2019-01-02",2
"457",6009,"2019-01-03",1
"458",6009,"2019-01-04",1
"459",6009,"2019-01-06",1
"460",6009,"2019-01-07",1
"461",6009,"2019-01-08",2
"462",6009,"2019-01-09",1
"463",6009,"2019-01-10",10
"464",6009,"2019-01-11",13
"465",6009,"2019-01-12",1
"466",6009,"2019-01-13",1
"467",6009,"2019-01-15",12
"468",6009,"2019-01-16",2
"469",6009,"2019-01-18",1
"470",6009,"2019-01-19",1
"471",6009,"2019-01-21",1
"472",6009,"2019-01-27",2
"473",6009,"2019-01-28",1
"474",6009,"2019-01-31",1
"475",6010,"2018-08-29",3623
"476",6010,"2018-08-30",1469
"477",6010,"2018-08-31",245
"478",6010,"2018-09-01",66
"479",6010,"2018-09-02",87
"480",6010,"2018-09-03",54
"481",6010,"2018-09-04",49
"482",6010,"2018-09-05",50
"483",6010,"2018-09-06",53
"484",6010,"2018-09-07",46
"485",6010,"2018-09-08",52
"486",6010,"2018-09-09",29
"487",6010,"2018-09-10",32
"488",6010,"2018-09-11",30
"489",6010,"2018-09-12",26
"490",6010,"2018-09-13",23
"491",6010,"2018-09-14",28
"492",6010,"2018-09-15",23
"493",6010,"2018-09-16",26
"494",6010,"2018-09-17",19
"495",6010,"2018-09-18",16
"496",6010,"2018-09-19",26
"497",6010,"2018-09-20",11
"498",6010,"2018-09-21",15
"499",6010,"2018-09-22",21
"500",6010,"2018-09-23",15
"501",6010,"2018-09-24",21
"502",6010,"2018-09-25",8
"503",6010,"2018-09-26",16
"504",6010,"2018-09-27",13
"505",6010,"2018-09-28",24
"506",6010,"2018-09-29",16
"507",6010,"2018-09-30",10
"508",6010,"2018-10-01",13
"509",6010,"2018-10-02",15
"510",6010,"2018-10-03",6
"511",6010,"2018-10-04",7
"512",6010,"2018-10-05",4
"513",6010,"2018-10-06",9
"514",6010,"2018-10-07",14
"515",6010,"2018-10-08",3
"516",6010,"2018-10-09",5
"517",6010,"2018-10-10",11
"518",6010,"2018-10-11",5
"519",6010,"2018-10-12",7
"520",6010,"2018-10-13",7
"521",6010,"2018-10-14",5
"522",6010,"2018-10-15",11
"523",6010,"2018-10-16",10
"524",6010,"2018-10-17",5
"525",6010,"2018-10-18",7
"526",6010,"2018-10-19",7
"527",6010,"2018-10-20",8
"528",6010,"2018-10-21",10
"529",6010,"2018-10-22",6
"530",6010,"2018-10-23",4
"531",6010,"2018-10-24",9
"532",6010,"2018-10-25",7
"533",6010,"2018-10-26",3
"534",6010,"2018-10-27",12
"535",6010,"2018-10-28",1
"536",6010,"2018-10-29",6
"537",6010,"2018-10-30",4
"538",6010,"2018-10-31",5
"539",6010,"2018-11-01",4
"540",6010,"2018-11-02",5
"541",6010,"2018-11-03",3
"542",6010,"2018-11-04",4
"543",6010,"2018-11-05",8
"544",6010,"2018-11-06",1
"545",6010,"2018-11-07",9
"546",6010,"2018-11-08",2
"547",6010,"2018-11-09",5
"548",6010,"2018-11-10",4
"549",6010,"2018-11-12",4
"550",6010,"2018-11-13",2
"551",6010,"2018-11-14",4
"552",6010,"2018-11-15",3
"553",6010,"2018-11-17",1
"554",6010,"2018-11-18",1
"555",6010,"2018-11-20",4
"556",6010,"2018-11-21",1
"557",6010,"2018-11-22",2
"558",6010,"2018-11-23",1
"559",6010,"2018-11-24",3
"560",6010,"2018-11-25",5
"561",6010,"2018-11-26",6
"562",6010,"2018-11-27",3
"563",6010,"2018-11-30",1
"564",6010,"2018-12-02",3
"565",6010,"2018-12-03",3
"566",6010,"2018-12-04",2
"567",6010,"2018-12-06",1
"568",6010,"2018-12-07",8
"569",6010,"2018-12-08",5
"570",6010,"2018-12-09",3
"571",6010,"2018-12-10",3
"572",6010,"2018-12-11",3
"573",6010,"2018-12-12",1
"574",6010,"2018-12-13",3
"575",6010,"2018-12-14",3
"576",6010,"2018-12-15",1
"577",6010,"2018-12-16",3
"578",6010,"2018-12-17",2
"579",6010,"2018-12-18",1
"580",6010,"2018-12-19",1
"581",6010,"2018-12-20",5
"582",6010,"2018-12-21",2
"583",6010,"2018-12-22",2
"584",6010,"2018-12-23",1
"585",6010,"2018-12-26",2
"586",6010,"2018-12-27",1
"587",6010,"2018-12-28",1
"588",6010,"2018-12-29",1
"589",6010,"2018-12-30",3
"590",6010,"2019-01-02",2
"591",6010,"2019-01-03",2
"592",6010,"2019-01-04",1
"593",6010,"2019-01-06",2
"594",6010,"2019-01-07",2
"595",6010,"2019-01-08",1
"596",6010,"2019-01-09",1
"597",6010,"2019-01-10",1
"598",6010,"2019-01-13",1
"599",6010,"2019-01-15",1
"600",6010,"2019-01-16",3
"601",6010,"2019-01-17",2
"602",6010,"2019-01-19",3
"603",6010,"2019-01-20",2
"604",6010,"2019-01-21",3
"605",6010,"2019-01-25",1
"606",6010,"2019-01-26",3
"607",6010,"2019-01-27",1
"608",6010,"2019-01-28",1
"609",6010,"2019-01-31",4
"610",6011,"2018-09-04",1
"611",6011,"2018-09-09",1
"612",6011,"2018-09-19",4
"613",6011,"2018-09-24",3
"614",6011,"2018-09-27",1
"615",6011,"2018-09-29",1
"616",6011,"2018-10-31",1
"617",6011,"2019-01-10",1
"618",6011,"2019-01-17",1
"619",8801,"2018-08-29",500
"620",8801,"2018-08-30",2306
"621",8801,"2018-08-31",1780
"622",8801,"2018-09-01",371
"623",8801,"2018-09-02",384
"624",8801,"2018-09-03",376
"625",8801,"2018-09-04",409
"626",8801,"2018-09-05",405
"627",8801,"2018-09-06",373
"628",8801,"2018-09-07",350
"629",8801,"2018-09-08",333
"630",8801,"2018-09-09",326
"631",8801,"2018-09-10",330
"632",8801,"2018-09-11",356
"633",8801,"2018-09-12",406
"634",8801,"2018-09-13",406
"635",8801,"2018-09-14",431
"636",8801,"2018-09-15",391
"637",8801,"2018-09-16",358
"638",8801,"2018-09-17",449
"639",8801,"2018-09-18",324
"640",8801,"2018-09-19",336
"641",8801,"2018-09-20",857
"642",8801,"2018-09-21",858
"643",8801,"2018-09-22",724
"644",8801,"2018-09-23",795
"645",8801,"2018-09-24",796
"646",8801,"2018-09-25",744
"647",8801,"2018-09-26",696
"648",8801,"2018-09-27",748
"649",8801,"2018-09-28",846
"650",8801,"2018-09-29",859
"651",8801,"2018-09-30",1127
"652",8801,"2018-10-01",1212
"653",8801,"2018-10-02",1030
"654",8801,"2018-10-03",1283
"655",8801,"2018-10-04",1959
"656",8801,"2018-10-05",2187
"657",8801,"2018-10-06",2093
"658",8801,"2018-10-07",2349
"659",8801,"2018-10-08",1849
"660",8801,"2018-10-09",1881
"661",8801,"2018-10-10",2258
"662",8801,"2018-10-11",1860
"663",8801,"2018-10-12",1822
"664",8801,"2018-10-13",1548
"665",8801,"2018-10-14",1171
"666",8801,"2018-10-15",953
"667",8801,"2018-10-16",3268
"668",8801,"2018-10-17",2890
"669",8801,"2018-10-18",3656
"670",8801,"2018-10-19",3169
"671",8801,"2018-10-20",3185
"672",8801,"2018-10-21",3200
"673",8801,"2018-10-22",3061
"674",8801,"2018-10-23",2941
"675",8801,"2018-10-24",3242
"676",8801,"2018-10-25",3042
"677",8801,"2018-10-26",3373
"678",8801,"2018-10-27",2283
"679",8801,"2018-10-28",2171
"680",8801,"2018-10-29",2322
"681",8801,"2018-10-30",2108
"682",8801,"2018-10-31",2669
"683",8801,"2018-11-01",732
"684",8801,"2018-11-02",768
"685",8801,"2018-11-03",838
"686",8801,"2018-11-04",588
"687",8801,"2018-11-05",779
"688",8801,"2018-11-06",1043
"689",8801,"2018-11-07",1930
"690",8801,"2018-11-08",3003
"691",8801,"2018-11-09",3045
"692",8801,"2018-11-10",4137
"693",8801,"2018-11-11",3821
"694",8801,"2018-11-12",3652
"695",8801,"2018-11-13",3472
"696",8801,"2018-11-14",3818
"697",8801,"2018-11-15",3906
"698",8801,"2018-11-16",3039
"699",8801,"2018-11-17",2132
"700",8801,"2018-11-18",3362
"701",8801,"2018-11-19",3489
"702",8801,"2018-11-20",4169
"703",8801,"2018-11-21",2950
"704",8801,"2018-11-22",4220
"705",8801,"2018-11-23",3160
"706",8801,"2018-11-24",3740
"707",8801,"2018-11-25",3419
"708",8801,"2018-11-26",4210
"709",8801,"2018-11-27",5407
"710",8801,"2018-11-28",4486
"711",8801,"2018-11-29",7782
"712",8801,"2018-11-30",449
"713",8801,"2018-12-01",202
"714",8801,"2018-12-02",133
"715",8801,"2018-12-03",112
"716",8801,"2018-12-04",92
"717",8801,"2018-12-05",107
"718",8801,"2018-12-06",78
"719",8801,"2018-12-07",76
"720",8801,"2018-12-08",83
"721",8801,"2018-12-09",62
"722",8801,"2018-12-10",47
"723",8801,"2018-12-11",69
"724",8801,"2018-12-12",46
"725",8801,"2018-12-13",53
"726",8801,"2018-12-14",39
"727",8801,"2018-12-15",33
"728",8801,"2018-12-16",36
"729",8801,"2018-12-17",35
"730",8801,"2018-12-18",32
"731",8801,"2018-12-19",31
"732",8801,"2018-12-20",28
"733",8801,"2018-12-21",36
"734",8801,"2018-12-22",29
"735",8801,"2018-12-23",23
"736",8801,"2018-12-24",21
"737",8801,"2018-12-25",26
"738",8801,"2018-12-26",22
"739",8801,"2018-12-27",12
"740",8801,"2018-12-28",17
"741",8801,"2018-12-29",23
"742",8801,"2018-12-30",17
"743",8801,"2018-12-31",7
"744",8801,"2019-01-02",15
"745",8801,"2019-01-03",23
"746",8801,"2019-01-04",273
"747",8801,"2019-01-05",245
"748",8801,"2019-01-06",854
"749",8801,"2019-01-07",856
"750",8801,"2019-01-08",748
"751",8801,"2019-01-09",851
"752",8801,"2019-01-10",848
"753",8801,"2019-01-11",419
"754",8801,"2019-01-12",448
"755",8801,"2019-01-13",436
"756",8801,"2019-01-14",523
"757",8801,"2019-01-15",4188
"758",8801,"2019-01-16",4181
"759",8801,"2019-01-17",4511
"760",8801,"2019-01-18",4530
"761",8801,"2019-01-19",4771
"762",8801,"2019-01-20",22886
"763",8801,"2019-01-21",27806
"764",8801,"2019-01-22",24620
"765",8801,"2019-01-23",3
"766",8801,"2019-01-24",2
"767",8801,"2019-01-25",139
"768",8801,"2019-01-26",918
"769",8801,"2019-01-27",836
"770",8801,"2019-01-28",677
"771",8801,"2019-01-29",762
"772",8801,"2019-01-30",552
"773",8801,"2019-01-31",194
"774",10201,"2018-09-17",3
"775",10901,"2018-08-30",9
"776",10901,"2018-08-31",17
"777",10901,"2018-09-03",1
"778",10901,"2018-09-06",3
"779",10901,"2018-09-08",1
"780",10901,"2018-09-13",9
"781",10901,"2018-09-17",1
"782",10901,"2018-09-18",895
"783",10901,"2018-09-19",6157
"784",10901,"2018-09-20",6638
"785",10901,"2018-09-21",6682
"786",10901,"2018-09-22",7394
"787",10901,"2018-09-23",7025
"788",10901,"2018-09-24",4556
"789",10901,"2018-09-25",2998
"790",10901,"2018-09-26",3608
"791",10901,"2018-09-27",9191
"792",10901,"2018-09-28",18118
"793",10901,"2018-09-29",298
"794",10901,"2018-09-30",2599
"795",10901,"2018-10-01",12848
"796",10901,"2018-10-02",43571
"797",10901,"2018-10-03",4835
"798",10901,"2018-10-04",5298
"799",10901,"2018-10-05",4880
"800",10901,"2018-10-06",4983
"801",10901,"2018-10-07",4009
"802",10901,"2018-10-08",4907
"803",10901,"2018-10-09",4048
"804",10901,"2018-10-10",5069
"805",10901,"2018-10-11",4755
"806",10901,"2018-10-12",4309
"807",10901,"2018-10-13",4213
"808",10901,"2018-10-14",4008
"809",10901,"2018-10-15",4700
"810",10901,"2018-10-16",4374
"811",10901,"2018-10-17",4374
"812",10901,"2018-10-18",4077
"813",10901,"2018-10-19",4054
"814",10901,"2018-10-20",4393
"815",10901,"2018-10-21",2950
"816",10901,"2018-10-22",2316
"817",10901,"2018-10-23",1359
"818",10901,"2018-10-24",1077
"819",10901,"2018-10-25",1304
"820",10901,"2018-10-26",1282
"821",10901,"2018-10-27",937
"822",10901,"2018-10-28",945
"823",10901,"2018-10-29",987
"824",10901,"2018-10-30",952
"825",10901,"2018-10-31",498
"826",10901,"2018-11-01",2535
"827",10901,"2018-11-02",1962
"828",10901,"2018-11-03",1513
"829",10901,"2018-11-04",1925
"830",10901,"2018-11-05",2584
"831",10901,"2018-11-06",1393
"832",10901,"2018-11-07",2477
"833",10901,"2018-11-08",2000
"834",10901,"2018-11-09",7557
"835",10901,"2018-11-10",9968
"836",10901,"2018-11-11",8749
"837",10901,"2018-11-12",7482
"838",10901,"2018-11-13",6656
"839",10901,"2018-11-14",6656
"840",10901,"2018-11-15",6445
"841",10901,"2018-11-16",5590
"842",10901,"2018-11-17",3695
"843",10901,"2018-11-18",4181
"844",10901,"2018-11-19",7109
"845",10901,"2018-11-20",5425
"846",10901,"2018-11-21",5516
"847",10901,"2018-11-22",7565
"848",10901,"2018-11-23",8085
"849",10901,"2018-11-24",7439
"850",10901,"2018-11-25",4306
"851",10901,"2018-11-26",5368
"852",10901,"2018-11-27",5083
"853",10901,"2018-11-28",3744
"854",10901,"2018-11-29",3790
"855",10901,"2018-11-30",2480
"856",10901,"2018-12-01",90
"857",10901,"2018-12-02",2969
"858",10901,"2018-12-03",4528
"859",10901,"2018-12-04",2950
